# number of frozen, occupied, single-occupancy orbitals = 2
# number of active, occupied, single-occupancy orbitals = 4
# number of active, vacant, single-occupancy orbitals = 6
# number of frozen, vacant, single-occupancy orbitals = 8
# size of active space = 10
# number of qubits = 10
# basis set = sto-3g
# interatomic separation (angstroms) = 2.0
# fermion-to-qubit operator mapping = jordan-wigner
# number of terms in sum of Pauli strings = 156
# one-norm of sum of Pauli strings (Hartrees) = 18.125380876421517
# eigenvalue lower bound from shifted one-norm (Hartrees) = -18.125380876421517
# eigenvalue upper bound from shifted one-norm (Hartrees) = -5.618847027731309
# Hartree-Fock energy (Hartrees) = -14.609744737995712
# runtime for Hartree-Fock calculation (seconds) = 0.19323492050170898
# runtime for active space calculation (seconds) = 0.0005738735198974609
# runtime for fermion-to-qubit calculation (seconds) = 0.008050918579101562
-3.35216014411401659e-03 YYIIXXIIII
-9.76630545279148906e-04 XXIIIIYYII
 9.76630545279148906e-04 XYIIIIYXII
 9.76630545279148906e-04 YXIIIIXYII
-9.76630545279148906e-04 YYIIIIXXII
-9.76630545279148256e-04 XXIIIIIIYY
 9.76630545279148256e-04 XYIIIIIIYX
 9.76630545279148256e-04 YXIIIIIIXY
-9.76630545279148256e-04 YYIIIIIIXX
 8.40688732130962326e-04 XZIZXIIIII
 8.40688732130962326e-04 YZIZYIIIII
-1.58699322149962819e-03 XZXXZXIIII
-1.58699322149962819e-03 XZXYZYIIII
-1.58699322149962819e-03 YZYXZXIIII
-1.58699322149962819e-03 YZYYZYIIII
 2.42768195363059040e-03 XZZIXIIIII
 2.42768195363059040e-03 YZZIYIIIII
 6.13294561345333403e-04 XZZZXZIIII
 6.13294561345333403e-04 YZZZYZIIII
-1.08238010323830807e-03 XZZZZXYYII
 1.08238010323830807e-03 XZZZZYYXII
 1.08238010323830807e-03 YZZZZXXYII
-1.08238010323830807e-03 YZZZZYXXII
-1.08238010323830763e-03 XZZZZXIIYY
 1.08238010323830763e-03 XZZZZYIIYX
 1.08238010323830763e-03 YZZZZXIIXY
-1.08238010323830763e-03 YZZZZYIIXX
 2.35198964306377158e-03 XZZZXIZIII
 2.35198964306377158e-03 YZZZYIZIII
 1.26960953982546351e-03 XZZZXIIZII
 1.26960953982546351e-03 YZZZYIIZII
 2.35198964306376941e-03 XZZZXIIIZI
 2.35198964306376941e-03 YZZZYIIIZI
 1.26960953982546199e-03 XZZZXIIIIZ
 1.26960953982546199e-03 YZZZYIIIIZ
 2.42768195363059040e-03 IXIZZXIIII
 2.42768195363059040e-03 IYIZZYIIII
 1.58699322149962819e-03 IXXYYIIIII
-1.58699322149962819e-03 IXYYXIIIII
-1.58699322149962819e-03 IYXXYIIIII
 1.58699322149962819e-03 IYYXXIIIII
 8.40688732130962326e-04 IXZIZXIIII
 8.40688732130962326e-04 IYZIZYIIII
 6.13294561345333403e-04 IXZZIXIIII
 6.13294561345333403e-04 IYZZIYIIII
-1.08238010323830807e-03 IXZZXIXXII
-1.08238010323830807e-03 IXZZYIYXII
-1.08238010323830807e-03 IYZZXIXYII
-1.08238010323830807e-03 IYZZYIYYII
-1.08238010323830763e-03 IXZZXIIIXX
-1.08238010323830763e-03 IXZZYIIIYX
-1.08238010323830763e-03 IYZZXIIIXY
-1.08238010323830763e-03 IYZZYIIIYY
 1.26960953982546351e-03 IXZZZXZIII
 1.26960953982546351e-03 IYZZZYZIII
 2.35198964306377158e-03 IXZZZXIZII
 2.35198964306377158e-03 IYZZZYIZII
 1.26960953982546199e-03 IXZZZXIIZI
 1.26960953982546199e-03 IYZZZYIIZI
 2.35198964306376941e-03 IXZZZXIIIZ
