# number of frozen, occupied, single-occupancy orbitals = 16
# number of active, occupied, single-occupancy orbitals = 6
# number of active, vacant, single-occupancy orbitals = 8
# number of frozen, vacant, single-occupancy orbitals = 0
# size of active space = 14
# number of qubits = 14
# basis set = sto-3g
# interatomic separation (angstroms) = None
# fermion-to-qubit operator mapping = jordan-wigner
# number of terms in sum of Pauli strings = 670
# one-norm of sum of Pauli strings (Hartrees) = 201.78491709670305
# eigenvalue lower bound from shifted one-norm (Hartrees) = -201.78491709670305
# eigenvalue upper bound from shifted one-norm (Hartrees) = -160.17136292095796
# Hartree-Fock energy (Hartrees) = -185.0646956822217
# runtime for Hartree-Fock calculation (seconds) = 0.30447888374328613
# runtime for active space calculation (seconds) = 0.0016269683837890625
# runtime for fermion-to-qubit calculation (seconds) = 0.03347516059875488
 1.32684588670922393e-01 IIIIIIZIIIIIZI
 1.39383317619633545e-01 IIIIIIZIIIIIIZ
 1.24140177056816625e-01 IIIIIIIZZIIIII
 1.19007066738745226e-01 IIIIIIIZIZIIII
 1.29028053378410557e-01 IIIIIIIZIIZIII
 1.14224742208120816e-01 IIIIIIIZIIIZII
 1.39383317619633545e-01 IIIIIIIZIIIIZI
 1.32684588670922393e-01 IIIIIIIZIIIIIZ
 1.34406397692959673e-01 IIIIIIIIZZIIII
 1.14224742208121080e-01 IIIIIIIIZIZIII
 1.29028053378410890e-01 IIIIIIIIZIIZII
 1.32684588670922698e-01 IIIIIIIIZIIIZI
 1.39383317619633851e-01 IIIIIIIIZIIIIZ
 1.29028053378410890e-01 IIIIIIIIIZZIII
 1.14224742208121080e-01 IIIIIIIIIZIZII
 1.39383317619633851e-01 IIIIIIIIIZIIZI
 1.32684588670922698e-01 IIIIIIIIIZIIIZ
 1.38321209202814599e-01 IIIIIIIIIIZZII
 1.08772178290804919e-01 IIIIIIIIIIZIZI
 1.47357080523680767e-01 IIIIIIIIIIZIIZ
 1.47357080523680767e-01 IIIIIIIIIIIZZI
 1.08772178290804919e-01 IIIIIIIIIIIZIZ
 1.71840578730191179e-01 IIIIIIIIIIIIZZ
-7.14094961476295555e-03 ZXZZZZZZZZZZZX
-7.14094961476295555e-03 ZYZZZZZZZZZZZY
-7.14094961476295469e-03 XIZZZZZZZZZZXI
-7.14094961476295469e-03 YIZZZZZZZZZZYI
-8.12247210488641416e-03 XXYYIIIIIIIIII
 8.12247210488641416e-03 XYYXIIIIIIIIII
 8.12247210488641416e-03 YXXYIIIIIIIIII
-8.12247210488641416e-03 YYXXIIIIIIIIII
-8.12247210488641763e-03 XXIIYYIIIIIIII
 8.12247210488641763e-03 XYIIYXIIIIIIII
 8.12247210488641763e-03 YXIIXYIIIIIIII
-8.12247210488641763e-03 YYIIXXIIIIIIII
-5.82054472694632213e-03 XXIIIIYYIIIIII
 5.82054472694632213e-03 XYIIIIYXIIIIII
 5.82054472694632213e-03 YXIIIIXYIIIIII
-5.82054472694632213e-03 YYIIIIXXIIIIII
-5.82054472694633167e-03 XXIIIIIIYYIIII
 5.82054472694633167e-03 XYIIIIIIYXIIII
 5.82054472694633167e-03 YXIIIIIIXYIIII
-5.82054472694633167e-03 YYIIIIIIXXIIII
-1.64912898523003337e-02 XXIIIIIIIIYYII
 1.64912898523003337e-02 XYIIIIIIIIYXII
 1.64912898523003337e-02 YXIIIIIIIIXYII
-1.64912898523003337e-02 YYIIIIIIIIXXII
-1.56132251755816461e-02 XXIIIIIIIIIIYY
 1.56132251755816461e-02 XYIIIIIIIIIIYX
 1.56132251755816461e-02 YXIIIIIIIIIIXY
-1.56132251755816461e-02 YYIIIIIIIIIIXX
-6.26920562757237419e-03 XZIZZZZZZZZZXI
-6.26920562757237419e-03 YZIZZZZZZZZZYI
 1.75160515693909558e-02 XZXIIIXZZZXIII
-1.05740973165717629e-03 XZXIIIYZZZYIII
 1.85734613010481303e-02 XZYIIIYZZZXIII
 1.85734613010481303e-02 YZXIIIXZZZYIII
-1.05740973165717629e-03 YZYIIIXZZZXIII
 1.75160515693909558e-02 YZYIIIYZZZYIII
